Time,time-sampled,subscriber-count,tft-filter-count,pdp-active,eps-active-bearer,pdp-active-ipv6,eps-active-ipv6-bearer,active-3gdt,ratio-3gdt,pdn-geran-connections,pdn-utran-connections,pdn-eutran-connections,pdn-pgw-connections,pdn-ggsn-connections,pdn-pisc-connections,pdn-online-charging-connections,pdn-dynamic-policy-control-connections,pdn-suspended-connections,pdp-create-attempted__delta,pdp-created__delta,pdp-create-failed__delta,pdp-created-ipv6__delta,pdp-create-failed-ipv6__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation__delta,eps-bearer-creation-failed__delta,eps-bearer-creation-ipv6__delta,eps-bearer-creation-ipv6-failed__delta,eps-s2b-bearer-creation-failed-ipv6__delta,global-eps-completed-dedicated-bearer-activation__delta,global-eps-failed-dedicated-bearer-activation__delta,global-eps-completed-ipv6-dedicated-bearer-activation__delta,global-eps-failed-ipv6-dedicated-bearer-activation__delta,pdp-update-attempted__delta,pdp-updates__delta,pdp-update-failed__delta,eps-bearer-modification-attempted__delta,eps-bearer-modification__delta,eps-bearer-modification-failed__delta,eps-bearer-qos-update-attempted__delta,eps-bearer-qos-update-completed__delta,pdp-successful-deactivations__delta,pdp-failed-deactivations__delta,pdp-deleted-by-idle-supervision__delta,pdp-deleted-by-session-supervision__delta,pdp-deleted-by-command__delta,eps-bearer-deactivation__delta,eps-bearer-deactivation-failed__delta,uplink_packets__delta,uplink_bytes__delta,uplink_dropped-packets__delta,uplink_packets-ipv6__delta,uplink_bytes-ipv6__delta,uplink_dropped-packets-ipv6__delta,downlink_packets__delta,downlink_bytes__delta,downlink_dropped-packets__delta,downlink_packets-ipv6__delta,downlink_bytes-ipv6__delta,downlink_dropped-packets-ipv6__delta,downlink_dropped-packets-suspended__delta,downlink_dropped-bytes-suspended__delta,radius-accounting-failure__delta,successful-3gdt-activations__delta,total-3gdt-request__delta,errors-3gdt__delta
2026-06-02 21:48:01,2026-06-02 21:48:03,692995,10240,39217,659776,6307,148457,21635,55,10284,28935,658965,691348,6829,683009,380686,674355,104,30898.0,12507.0,18391.0,1379.0,20.0,229303.0,117223.0,112087.0,24230.0,1.0,24088.0,43.0,0.0,26.0,0.0,313042.0,312903.0,139.0,2722741.0,2719511.0,2.0,1747.0,1614.0,19879.0,604.0,3674.0,5.0,0.0,220176.0,177.0,3254226462.0,950927299347.0,67629677.0,387398282.0,137035861477.0,7586507.0,8068919204.0,9054220553779.0,33391198.0,1037972532.0,1130842084403.0,1137531.0,31572.0,8655003.0,26093.0,121875.0,121878.0,109.0
2026-06-02 22:03:01,2026-06-02 22:03:05,694743,10240,39120,661648,6186,148500,21661,55,10229,28883,660836,693085,6846,684812,382656,676147,105,30842.0,12866.0,17976.0,1382.0,23.0,237866.0,124285.0,113573.0,24929.0,1.0,24870.0,45.0,0.0,26.0,0.0,317992.0,317875.0,117.0,2782242.0,2779022.0,3.0,1687.0,1559.0,20863.0,606.0,3610.0,4.0,0.0,224639.0,192.0,3389677908.0,966788618388.0,86928735.0,401215110.0,140050500450.0,7194515.0,8461305385.0,9507901595373.0,33290720.0,1081112041.0,1183287910894.0,1034075.0,36778.0,9143916.0,27461.0,123544.0,123548.0,100.0
2026-06-02 22:18:01,2026-06-02 22:18:03,695576,10266,38044,663609,5900,148588,21403,56,10219,27829,662787,694005,6816,685705,383331,677075,98,30388.0,12832.0,17556.0,1403.0,18.0,236675.0,123933.0,112742.0,25408.0,0.0,25320.0,35.0,1.0,17.0,0.0,297615.0,297489.0,120.0,2757217.0,2754287.0,0.0,1614.0,1488.0,20598.0,535.0,3731.0,10.0,0.0,224403.0,172.0,3392454845.0,967244391383.0,64143256.0,402039893.0,140571881258.0,7194575.0,8640320256.0,9720220768688.0,32689651.0,1099615943.0,1207504231894.0,1042523.0,34009.0,7882779.0,26130.0,117079.0,117084.0,117.0
2026-06-02 22:33:01,2026-06-02 22:33:03,695251,10278,37319,664030,5744,148335,20990,56,10110,27205,663216,693751,6769,685418,382378,676829,66,31588.0,13753.0,17834.0,1437.0,33.0,233647.0,121992.0,111652.0,25174.0,1.0,25099.0,27.0,0.0,13.0,0.0,278451.0,278327.0,127.0,2703366.0,2700441.0,1.0,1589.0,1476.0,21008.0,548.0,3754.0,9.0,0.0,223078.0,164.0,3421020888.0,970038698443.0,44224063.0,405731102.0,145203407967.0,6653977.0,8763832003.0,9883894096337.0,34367525.0,1103872326.0,1214196019609.0,1011566.0,23039.0,6616990.0,25319.0,110661.0,110663.0,116.0
2026-06-02 22:48:01,2026-06-02 22:48:03,693815,10238,35799,664115,5304,148503,20120,56,10018,25782,663306,692363,6737,684008,380456,675466,74,29357.0,11962.0,17396.0,1251.0,25.0,230379.0,119317.0,111077.0,24697.0,3.0,24639.0,34.0,0.0,12.0,0.0,256297.0,256193.0,107.0,2579296.0,2576796.0,0.0,1360.0,1234.0,18639.0,435.0,3824.0,2.0,0.0,221396.0,143.0,3407368449.0,963353738741.0,45661731.0,402731615.0,144180636720.0,6710146.0,8753921126.0,9900417454194.0,33534556.0,1096376824.0,1211027746491.0,980014.0,24282.0,6182248.0,26061.0,102332.0,102337.0,96.0
2026-06-02 23:03:02,2026-06-02 23:03:03,689659,10210,34583,661090,5076,148101,19329,56,9978,24595,660286,688101,6750,679807,374877,671262,69,29349.0,11312.0,18036.0,1195.0,22.0,230156.0,119437.0,110708.0,24893.0,1.0,24853.0,24.0,2.0,6.0,0.0,235686.0,235568.0,118.0,2408337.0,2406103.0,2.0,1272.0,1171.0,17380.0,462.0,3821.0,8.0,0.0,224589.0,151.0,3319441096.0,933274853684.0,41970983.0,389599666.0,137390920045.0,6059124.0,8619231033.0,9786211065179.0,35035365.0,1071156780.0,1188247695290.0,897148.0,18046.0,4649307.0,25207.0,94181.0,94185.0,90.0
2026-06-02 23:18:01,2026-06-02 23:18:03,683716,10210,33215,656444,4720,147236,18529,56,9956,23251,655645,682092,6751,673776,366411,665234,55,28041.0,10656.0,17385.0,1068.0,40.0,228390.0,118472.0,109916.0,25082.0,0.0,25017.0,31.0,0.0,9.0,0.0,211511.0,211426.0,85.0,2219893.0,2217896.0,3.0,1099.0,1004.0,15821.0,351.0,3927.0,6.0,0.0,225388.0,128.0,3147027098.0,888313826253.0,43986865.0,367234138.0,130383725303.0,5446677.0,8338520678.0,9498068344227.0,36254969.0,1041011915.0,1159300463293.0,789909.0,16016.0,4289372.0,24905.0,84126.0,84127.0,83.0
2026-06-02 23:33:01,2026-06-02 23:33:03,677943,10222,31758,651981,4382,146359,17579,55,9851,21917,651178,676199,6736,667925,356644,659402,41,27127.0,10228.0,16899.0,980.0,28.0,226387.0,117385.0,109004.0,25152.0,0.0,25080.0,30.0,0.0,13.0,0.0,189031.0,188955.0,76.0,2049653.0,2048041.0,0.0,956.0,882.0,14510.0,304.0,3850.0,7.0,0.0,224215.0,87.0,2966373693.0,827570182415.0,38238210.0,341680558.0,120649626449.0,5283868.0,7936513541.0,9063331427609.0,36423223.0,969980090.0,1081311160054.0,744168.0,12129.0,2939266.0,24516.0,75112.0,75111.0,85.0
2026-06-02 23:48:01,2026-06-02 23:48:04,672474,10206,30375,647906,4073,145641,16550,54,9778,20591,647115,670732,6731,662368,344559,653869,38,26337.0,9612.0,16725.0,901.0,13.0,225714.0,117357.0,108362.0,25257.0,3.0,25198.0,24.0,0.0,6.0,0.0,166683.0,166627.0,51.0,1891416.0,1889986.0,0.0,735.0,663.0,13242.0,281.0,3846.0,7.0,0.0,223756.0,69.0,2785860104.0,784342131824.0,41744965.0,318002350.0,111575124546.0,5068544.0,7578596383.0,8688407008046.0,38196399.0,915719118.0,1025386564054.0,722995.0,13997.0,3502350.0,24688.0,66227.0,66227.0,70.0
2026-06-03 00:03:04,2026-06-03 00:03:08,666718,10202,29392,642963,3893,144678,15855,54,9785,19609,642160,664814,6730,656494,330822,647987,37,26470.0,9736.0,16734.0,831.0,12.0,230443.0,121049.0,109388.0,25775.0,2.0,25870.0,19.0,0.0,1.0,0.0,151672.0,151606.0,71.0,1744406.0,1743050.0,1.0,774.0,697.0,12622.0,236.0,3700.0,9.0,0.0,229825.0,63.0,2620390848.0,745835517498.0,43507625.0,298828927.0,104673318576.0,4648942.0,7190495809.0,8268289644528.0,39525238.0,868764382.0,974811800688.0,693740.0,10960.0,2703938.0,25032.0,60379.0,60380.0,56.0
2026-06-03 00:18:01,2026-06-03 00:18:03,662229,10210,28037,639793,3647,144078,14898,53,9740,18305,638986,660287,6731,652042,318287,643534,41,25143.0,9389.0,15755.0,805.0,23.0,226873.0,119675.0,107205.0,25590.0,2.0,25607.0,18.0,0.0,1.0,0.0,132733.0,132688.0,45.0,1586185.0,1585126.0,2.0,580.0,537.0,11862.0,182.0,3702.0,6.0,0.0,225277.0,48.0,2402773882.0,687826783603.0,39774594.0,271259880.0,95525715390.0,4980311.0,6610022663.0,7617031494178.0,33886509.0,804653317.0,907668910440.0,750890.0,8939.0,2345157.0,24596.0,52560.0,52561.0,50.0
2026-06-03 00:33:01,2026-06-03 00:33:05,658025,10210,27126,636589,3442,143250,14202,52,9693,17441,635787,656157,6757,647815,305602,639278,35,25303.0,9851.0,15452.0,736.0,11.0,227037.0,120262.0,106773.0,25980.0,2.0,25983.0,16.0,0.0,3.0,0.0,120303.0,120260.0,43.0,1431388.0,1430399.0,2.0,467.0,423.0,11526.0,173.0,3638.0,8.0,0.0,225855.0,50.0,2201418845.0,625937036105.0,41220490.0,251291411.0,88260692262.0,4372777.0,6175169785.0,7139909667248.0,36039280.0,753899621.0,852948199770.0,661538.0,7762.0,1957109.0,25135.0,46884.0,46883.0,44.0
2026-06-03 00:48:01,2026-06-03 00:48:03,654143,10178,26250,633563,3229,142331,13571,52,9692,16556,632757,652238,6763,643933,293230,635388,20,23282.0,8321.0,14960.0,760.0,15.0,225945.0,119361.0,106587.0,25595.0,0.0,25647.0,17.0,0.0,0.0,0.0,105563.0,105526.0,37.0,1265832.0,1264941.0,0.0,390.0,347.0,9284.0,146.0,3588.0,4.0,0.0,225330.0,30.0,1983879497.0,562339591704.0,42781515.0,227240032.0,78566117511.0,3956320.0,5642832954.0,6538839063334.0,36547582.0,680229226.0,770675867980.0,629759.0,5790.0,1499616.0,25583.0,41006.0,41005.0,36.0
2026-06-03 01:03:03,2026-06-03 01:03:08,650194,10182,25443,630423,3017,141571,13040,51,9639,15809,629630,648314,6752,639965,281850,631443,119,23867.0,8031.0,15836.0,655.0,12.0,229087.0,122804.0,106275.0,26269.0,1.0,26359.0,24.0,0.0,3.0,0.0,95064.0,95030.0,34.0,1136503.0,1135852.0,4.0,359.0,340.0,8621.0,119.0,3549.0,2.0,0.0,228898.0,39.0,1836846025.0,512554607819.0,40536193.0,208028142.0,73040843008.0,4041373.0,5265520629.0,6123612089815.0,37845729.0,622899356.0,705502663548.0,626709.0,6975.0,2002333.0,25442.0,36843.0,36847.0,23.0
2026-06-03 01:18:02,2026-06-03 01:18:03,646255,10146,24712,627233,2823,140710,12486,51,9612,15103,626437,644391,6749,636012,270771,627485,172,22973.0,7662.0,15314.0,641.0,15.0,227838.0,121739.0,106103.0,25834.0,0.0,25929.0,22.0,0.0,2.0,0.0,83419.0,83386.0,33.0,1047942.0,1047351.0,0.0,289.0,266.0,7778.0,110.0,3500.0,4.0,0.0,228178.0,29.0,1686145489.0,475955471321.0,37056952.0,189530538.0,67807589986.0,3678529.0,4904346366.0,5714852195953.0,41962924.0,561160401.0,633992050890.0,590943.0,54144.0,13885914.0,26227.0,31468.0,31465.0,32.0
2026-06-03 01:33:01,2026-06-03 01:33:03,643577,10134,24068,625259,2672,140317,12058,50,9597,14470,624468,641759,6762,633323,260126,624781,179,21617.0,7573.0,14042.0,590.0,14.0,228906.0,123063.0,105844.0,26567.0,0.0,26644.0,20.0,0.0,1.0,0.0,76897.0,76866.0,31.0,922550.0,922001.0,0.0,287.0,268.0,7282.0,81.0,3353.0,8.0,0.0,228471.0,26.0,1543842266.0,447912511173.0,38001767.0,180529178.0,61027536147.0,3544068.0,4414419240.0,5151424708355.0,40082319.0,510410649.0,580500898868.0,558865.0,55435.0,13272769.0,26925.0,28652.0,28652.0,24.0
2026-06-03 01:48:01,2026-06-03 01:48:03,641185,10158,23853,623102,2595,139611,11892,50,9622,14236,622301,639391,6757,630899,251327,622361,165,21865.0,7580.0,14284.0,576.0,15.0,227835.0,122015.0,105818.0,25978.0,3.0,26085.0,21.0,0.0,2.0,0.0,70531.0,70512.0,19.0,833176.0,832710.0,0.0,251.0,233.0,6777.0,65.0,3339.0,8.0,0.0,227673.0,14.0,1369783710.0,400611764408.0,33734268.0,156804919.0,54921921430.0,3465814.0,3956813650.0,4619502092737.0,35676592.0,461389811.0,526370155478.0,529976.0,42967.0,10802128.0,25989.0,26058.0,26060.0,32.0
2026-06-03 02:03:01,2026-06-03 02:03:03,638899,10162,23355,621292,2478,139324,11608,50,9530,13825,620502,637107,6730,628606,242831,620110,184,22001.0,7418.0,14584.0,560.0,15.0,231513.0,126309.0,105195.0,26790.0,1.0,26979.0,19.0,0.0,2.0,0.0,66573.0,66553.0,20.0,780385.0,779942.0,1.0,248.0,232.0,6673.0,72.0,3373.0,7.0,0.0,231190.0,12.0,1253984991.0,358806011142.0,26853152.0,141269850.0,50348509818.0,3343698.0,3619139976.0,4234914131878.0,33456709.0,410500150.0,467537375048.0,501615.0,36443.0,10458775.0,26523.0,24263.0,24263.0,19.0
2026-06-03 02:18:01,2026-06-03 02:18:03,637372,10176,22909,620127,2420,139242,11180,49,9507,13405,619322,635527,6697,627047,235938,618554,137,21671.0,7592.0,14078.0,578.0,13.0,230104.0,125023.0,105097.0,26947.0,0.0,27088.0,17.0,0.0,2.0,0.0,62497.0,62475.0,22.0,712344.0,711947.0,0.0,239.0,225.0,6707.0,57.0,3187.0,8.0,0.0,229429.0,14.0,1129507975.0,326805980942.0,25633024.0,122874713.0,42455694769.0,3227637.0,3244146349.0,3794161479159.0,29892891.0,358531374.0,407709020352.0,475625.0,30773.0,8059798.0,26535.0,21996.0,21996.0,11.0
2026-06-03 02:33:01,2026-06-03 02:33:08,634923,10152,22537,618126,2344,138736,11048,49,9394,13144,617328,633221,6634,624597,229995,616169,111,21711.0,8411.0,13302.0,565.0,14.0,230522.0,125414.0,105107.0,27081.0,4.0,27180.0,19.0,0.0,2.0,0.0,58947.0,58919.0,28.0,637347.0,636967.0,1.0,227.0,210.0,7309.0,62.0,3282.0,13.0,0.0,230718.0,12.0,1009783326.0,288740306755.0,26800386.0,106542150.0,35402477299.0,3244465.0,2898523831.0,3384422987394.0,28994808.0,328719731.0,376060801482.0,501547.0,23083.0,6835959.0,26958.0,20851.0,20852.0,15.0
2026-06-03 02:48:01,2026-06-03 02:48:03,633264,10136,22310,616707,2280,138439,10899,49,9375,12938,615914,631564,6648,622924,225116,614491,86,20180.0,7210.0,12970.0,577.0,10.0,226551.0,122365.0,104168.0,26261.0,1.0,26411.0,16.0,0.0,1.0,0.0,55023.0,55002.0,21.0,589017.0,588671.0,1.0,167.0,160.0,5921.0,43.0,3157.0,6.0,0.0,226320.0,10.0,901616925.0,259502284263.0,29189018.0,95778317.0,32554315137.0,3261181.0,2570477923.0,2996570363611.0,26906490.0,293711249.0,335231016284.0,509418.0,20904.0,4871176.0,27027.0,19126.0,19125.0,13.0
2026-06-03 03:03:01,2026-06-03 03:03:04,632463,10122,22551,615640,2280,137803,10859,48,9424,13130,614851,630737,6653,622097,221683,613658,80,22383.0,8373.0,14008.0,567.0,15.0,232074.0,127225.0,104854.0,26784.0,1.0,26968.0,19.0,0.0,0.0,0.0,54917.0,54896.0,21.0,554148.0,553802.0,0.0,174.0,164.0,6674.0,38.0,3146.0,9.0,0.0,231431.0,5.0,849170177.0,247149405378.0,32136159.0,90617389.0,29274186599.0,3210576.0,2395551771.0,2794165216986.0,26090312.0,286961179.0,333345825926.0,511270.0,18001.0,5500143.0,26719.0,19002.0,19002.0,8.0
2026-06-03 03:18:02,2026-06-03 03:18:05,631561,10110,23012,614242,2319,137448,10945,48,9413,13602,613448,629834,6616,621185,219032,612772,69,21533.0,8010.0,13524.0,553.0,24.0,231600.0,126376.0,105232.0,27112.0,0.0,27294.0,20.0,0.0,1.0,0.0,57734.0,57710.0,24.0,549274.0,548908.0,0.0,290.0,278.0,6596.0,60.0,3202.0,6.0,0.0,230782.0,9.0,778367885.0,231393979539.0,23529067.0,78566927.0,27944785524.0,3271277.0,2118660187.0,2451823931516.0,23006603.0,239354059.0,272420133799.0,503397.0,15240.0,3571199.0,26916.0,19135.0,19135.0,10.0
2026-06-03 03:33:01,2026-06-03 03:33:03,630395,10124,22245,613858,2322,137258,10693,48,9366,12883,613063,628666,6633,620001,216804,611593,66,19806.0,7332.0,12473.0,590.0,13.0,229116.0,124873.0,104245.0,26957.0,1.0,27109.0,21.0,0.0,1.0,0.0,57393.0,57372.0,21.0,516477.0,516156.0,2.0,332.0,321.0,5824.0,54.0,3358.0,6.0,0.0,228424.0,11.0,711574915.0,223717378239.0,23323371.0,70553223.0,22007030261.0,3238466.0,1900878628.0,2196108146195.0,20907548.0,230002191.0,267988580433.0,495662.0,15653.0,3973362.0,27682.0,18486.0,18486.0,12.0
2026-06-03 03:48:01,2026-06-03 03:48:04,629347,10100,22081,612943,2243,137134,10659,48,9341,12740,612141,627579,6636,618934,214957,610530,54,20004.0,7402.0,12603.0,541.0,13.0,227977.0,123434.0,104553.0,26732.0,1.0,26886.0,19.0,0.0,2.0,0.0,52976.0,52966.0,10.0,503093.0,502734.0,0.0,188.0,171.0,5731.0,44.0,3295.0,12.0,0.0,227446.0,8.0,674730669.0,209938904622.0,25508476.0,66461301.0,20648917192.0,3209748.0,1826185336.0,2115234282049.0,19299379.0,219105989.0,256626657091.0,484887.0,11979.0,2959382.0,26020.0,18101.0,18102.0,5.0
2026-06-03 04:03:01,2026-06-03 04:03:03,628604,10100,22183,612104,2222,137148,10646,48,9372,12811,611312,626828,6654,618188,213437,609766,71,19424.0,7485.0,11938.0,537.0,11.0,230900.0,126894.0,104003.0,26825.0,0.0,27006.0,15.0,0.0,2.0,0.0,52217.0,52203.0,14.0,494452.0,494116.0,1.0,167.0,157.0,5913.0,43.0,3205.0,4.0,0.0,230003.0,10.0,650509061.0,202638424316.0,25270137.0,61069989.0,19660103711.0,3330193.0,1773173073.0,2052680649877.0,20166988.0,189493321.0,215887403109.0,504298.0,16101.0,4155984.0,27143.0,17978.0,17977.0,6.0
2026-06-03 04:18:01,2026-06-03 04:18:03,627925,10074,21863,611777,2182,137065,10515,48,9309,12557,610976,626226,6608,617488,212117,609121,68,20081.0,7582.0,12498.0,530.0,13.0,230987.0,126805.0,104183.0,27124.0,1.0,27276.0,7.0,0.0,0.0,0.0,54726.0,54702.0,24.0,499911.0,499564.0,1.0,302.0,290.0,6151.0,38.0,3151.0,10.0,0.0,229941.0,12.0,620525264.0,191211063625.0,24241029.0,60407958.0,21506759537.0,3517528.0,1692797002.0,1961559145551.0,19488102.0,183205163.0,208313895953.0,535989.0,20123.0,5005792.0,27245.0,18284.0,18285.0,10.0
2026-06-03 04:33:01,2026-06-03 04:33:03,628151,10074,21948,611886,2122,137121,10497,48,9363,12589,611102,626393,6648,617679,211586,609284,72,21033.0,8589.0,12447.0,547.0,17.0,230336.0,126018.0,104309.0,27127.0,1.0,27267.0,11.0,0.0,0.0,0.0,53756.0,53742.0,14.0,497768.0,497304.0,1.0,212.0,183.0,6956.0,42.0,3077.0,8.0,0.0,228672.0,9.0,590519930.0,181320947414.0,20288511.0,55964728.0,19304359838.0,3520771.0,1602927063.0,1847288321006.0,18503231.0,173995496.0,197104601229.0,550280.0,17215.0,4275122.0,26492.0,18372.0,18371.0,10.0
2026-06-03 04:48:01,2026-06-03 04:48:03,627949,10086,21914,611808,2148,136867,10512,48,9348,12562,611015,626243,6668,617496,211606,609080,79,20312.0,7548.0,12763.0,558.0,20.0,228374.0,123865.0,104507.0,26537.0,3.0,26704.0,17.0,1.0,0.0,0.0,56235.0,56212.0,23.0,505945.0,505540.0,0.0,233.0,199.0,6013.0,46.0,3041.0,5.0,0.0,227001.0,11.0,575948100.0,175320361942.0,18582467.0,54838967.0,19470114149.0,3771093.0,1567337093.0,1807445594753.0,19665841.0,168748270.0,191627041205.0,602219.0,20694.0,5154123.0,26784.0,19706.0,19706.0,12.0
2026-06-03 05:03:01,2026-06-03 05:03:03,628762,10090,22370,612089,2222,137032,10665,48,9405,12970,611291,626979,6671,618292,213059,609861,122,20620.0,7878.0,12743.0,561.0,14.0,231994.0,127305.0,104675.0,27090.0,2.0,27283.0,21.0,0.0,1.0,0.0,64163.0,64137.0,26.0,549190.0,548728.0,1.0,244.0,230.0,6393.0,65.0,3017.0,12.0,0.0,229723.0,6.0,599701837.0,182613958103.0,26717432.0,55606469.0,19069531232.0,3785885.0,1583865802.0,1823394512438.0,18011043.0,166435180.0,188087927770.0,601486.0,25257.0,6291639.0,25907.0,22801.0,22802.0,14.0
2026-06-03 05:18:01,2026-06-03 05:18:03,630182,10074,22703,613106,2371,137386,10782,47,9469,13239,612312,628363,6647,619742,215090,611328,142,20816.0,7893.0,12921.0,625.0,16.0,232394.0,127017.0,105387.0,27364.0,1.0,27509.0,22.0,0.0,1.0,0.0,71398.0,71375.0,23.0,606940.0,606461.0,3.0,367.0,352.0,6716.0,71.0,2958.0,3.0,0.0,229287.0,11.0,631098561.0,193060318759.0,23193488.0,57830918.0,19576106967.0,3867673.0,1669433988.0,1929787374760.0,17868232.0,175362727.0,199800950822.0,611616.0,31505.0,7610467.0,26499.0,25204.0,25203.0,13.0
2026-06-03 05:33:02,2026-06-03 05:33:03,631510,10086,22780,614381,2339,137660,10927,48,9425,13356,613591,629686,6678,621067,217856,612626,152,20856.0,8013.0,12844.0,636.0,9.0,231316.0,125692.0,105630.0,27138.0,0.0,27268.0,10.0,0.0,2.0,0.0,75033.0,75000.0,33.0,658253.0,657688.0,1.0,393.0,375.0,6883.0,72.0,3015.0,6.0,0.0,228103.0,16.0,646139985.0,203211750864.0,23242786.0,59131962.0,19261835031.0,3700642.0,1736176924.0,2006864647569.0,17843346.0,187945687.0,214240147229.0,580197.0,39640.0,12040604.0,26959.0,27065.0,27066.0,11.0
2026-06-03 05:48:02,2026-06-03 05:48:06,633271,10050,23217,615709,2387,138035,11162,48,9481,13741,614926,631432,6705,622836,221753,614366,198,21195.0,8264.0,12930.0,611.0,11.0,231130.0,123915.0,107213.0,26679.0,1.0,26831.0,19.0,0.0,2.0,0.0,79670.0,79641.0,29.0,728440.0,727770.0,1.0,411.0,386.0,7156.0,80.0,2980.0,8.0,0.0,227508.0,29.0,684725499.0,209275616304.0,21536969.0,62504714.0,20805818972.0,3620611.0,1881842578.0,2180188469072.0,19444541.0,199827016.0,227977008453.0,603758.0,54280.0,12798603.0,25744.0,29134.0,29133.0,19.0
2026-06-03 06:03:01,2026-06-03 06:03:03,649351,10046,24310,629737,2596,141461,11873,49,9522,14783,628943,646509,6729,638914,227596,630422,79,21665.0,8317.0,13348.0,637.0,24.0,227547.0,119971.0,107575.0,25844.0,1.0,25975.0,14.0,0.0,8.0,0.0,91555.0,91519.0,36.0,794217.0,793455.0,29.0,568.0,538.0,7755.0,97.0,2428.0,3.0,0.0,210562.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21317.0,33471.0,33473.0,9.0
2026-06-03 06:18:01,2026-06-03 06:18:03,669725,10038,24724,650035,2674,146434,12162,49,9575,15155,649247,667193,6769,659364,234859,650824,21,23026.0,9373.0,13655.0,633.0,14.0,236072.0,120169.0,115897.0,25904.0,3.0,26019.0,11.0,0.0,2.0,0.0,106808.0,106753.0,55.0,867394.0,866454.0,28.0,596.0,542.0,8362.0,154.0,3215.0,9.0,0.0,213136.0,28.0,803737054.0,241778120627.0,24574451.0,79086430.0,26117865167.0,3306836.0,2243869781.0,2604147494993.0,21398503.0,239898369.0,273551723585.0,520005.0,4132.0,701923.0,28547.0,38777.0,38776.0,15.0
2026-06-03 06:33:02,2026-06-03 06:33:04,690292,10036,25405,670461,2812,151377,12538,49,9600,15808,669685,688339,6735,679965,243125,671458,26,24087.0,10083.0,14002.0,724.0,17.0,228368.0,119582.0,108805.0,25527.0,0.0,25593.0,26.0,0.0,5.0,0.0,120258.0,120187.0,71.0,989143.0,988173.0,11.0,604.0,564.0,10134.0,135.0,2926.0,6.0,0.0,204324.0,32.0,882635328.0,255173987912.0,31054537.0,88136888.0,27977233435.0,3407995.0,2495301645.0,2902688354165.0,21191453.0,271451583.0,309450736824.0,552877.0,7966.0,1658144.0,25173.0,43499.0,43500.0,32.0
2026-06-03 06:48:02,2026-06-03 06:48:05,710453,10024,26434,689596,3072,156072,13149,50,9621,16815,688812,708494,6741,700158,253326,691650,19,23290.0,8935.0,14356.0,705.0,17.0,225092.0,116178.0,108905.0,24861.0,1.0,24917.0,21.0,0.0,1.0,0.0,139545.0,139487.0,57.0,1121721.0,1120526.0,10.0,655.0,620.0,9487.0,208.0,2809.0,8.0,0.0,201614.0,36.0,970409792.0,291638958533.0,40150288.0,102761826.0,37018992298.0,3760920.0,2731340727.0,3164692752399.0,23857616.0,306461320.0,348588077827.0,601142.0,6682.0,1507850.0,24241.0,49992.0,49995.0,31.0
2026-06-03 07:03:01,2026-06-03 07:03:03,647819,10024,27701,625558,3339,139420,13851,50,9698,18005,624774,645680,6787,637415,255642,628857,32,24964.0,9136.0,15827.0,773.0,30.0,375382.0,140832.0,234547.0,30032.0,9.0,30130.0,27.0,0.0,2.0,0.0,159393.0,159336.0,58.0,1277034.0,1275689.0,10.0,830.0,768.0,10283.0,226.0,2893.0,4.0,0.0,434174.0,60.0,1056734835.0,313024506844.0,58687780.0,110523464.0,39518167681.0,4163976.0,2995415606.0,3470822198266.0,25724974.0,343236596.0,388426211511.0,687810.0,9991.0,2019477.0,64063.0,57979.0,57978.0,29.0
2026-06-03 07:18:01,2026-06-03 07:18:03,652042,10012,28228,629382,3519,140639,14295,51,9703,18527,628593,649971,6842,641699,262489,633087,32,23940.0,9393.0,14547.0,832.0,20.0,232169.0,122308.0,109865.0,26357.0,2.0,26390.0,26.0,0.0,3.0,0.0,175025.0,174948.0,77.0,1432697.0,1431114.0,6.0,909.0,841.0,10936.0,289.0,2887.0,7.0,0.0,223453.0,71.0,1154305410.0,337706901492.0,58593743.0,121432081.0,42513858818.0,4331992.0,3270309022.0,3784570072553.0,26301439.0,385513351.0,436202389883.0,713811.0,8607.0,2404815.0,27869.0,63769.0,63770.0,35.0
2026-06-03 07:33:01,2026-06-03 07:33:04,653727,10014,29270,630075,3772,141189,14967,51,9697,19569,629297,651835,6712,643392,270013,634906,33,27329.0,12040.0,15291.0,856.0,21.0,229045.0,118459.0,110576.0,25270.0,1.0,25274.0,44.0,0.0,19.0,0.0,192693.0,192611.0,82.0,1564452.0,1562708.0,4.0,913.0,853.0,14220.0,312.0,2852.0,6.0,0.0,222339.0,69.0,1235270851.0,365652248122.0,62817577.0,132704294.0,45435413488.0,5110553.0,3509923156.0,4061181417081.0,27858177.0,419926984.0,477848566299.0,802417.0,10849.0,2546865.0,25411.0,71001.0,71004.0,41.0
