Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-28 13:48:01,38069,649688,6534,165121,153894103,193867179,12841677,286211,1471037794,1484453202,295243679,9807,343193,2296,240258,420,3246624674,1360895,24417628107,79645,212763064,5807081,43519225,87479,492,2853551499,1393524,684414,22640009065810,6133964617808928,746978246291,2415459980117,866975687320285,69913846490,50211788398662,55818972521455836,4607338439097,6689842224028,7395335519163029,17980342010,10138,135623353,20410,54,1203933790,1203976426,787060
2026-06-28 14:03:01,37658,650856,6343,165289,153907608,193885381,12843033,286258,1471158491,1484554441,295273007,9807,343219,2296,240282,420,3246906291,1361008,24419880511,79645,212782551,5807614,43523064,87482,492,2853762955,1393660,685123,22643265463464,6134790786022585,747055093775,2415801725474,867096901067775,69926674162,50218457665222,55826373237666127,4608336717935,6690791407794,7396397692040981,17986267150,10122,135630056,20310,54,1204040892,1204083531,787169
2026-06-28 14:18:01,38359,660773,6425,167553,153921174,193903147,12844571,286294,1471289930,1484656077,295305088,9807,343245,2296,240302,420,3247187983,1361131,24422193330,79646,212800732,5808124,43526811,87488,492,2853977185,1393812,695651,22646565648540,6135624119530893,747130840173,2416154565879,867222124376544,69940172781,50225265841781,55833950131099209,4609339721470,6691778097654,7397503789002227,17992727208,10130,135636925,20486,53,1204148727,1204191370,787261
2026-06-28 14:33:02,37867,661035,6146,167842,153934791,193920954,12845931,286322,1471403001,1484757380,295334701,9807,343263,2297,240319,421,3247464773,1361211,24424579428,79647,212820066,5808598,43530550,87497,492,2854182449,1393947,695349,22649906650615,6136463985078424,747207338781,2416517655076,867351949620236,69954040775,50232233258540,55841718993729296,4610354983483,6692811707577,7398666997722083,17999435938,10092,135643475,20325,54,1204254720,1204297364,787349
2026-06-28 14:48:01,37201,659599,6187,167037,153947475,193938826,12847215,286347,1471513554,1484858113,295364108,9807,343279,2297,240335,421,3247728664,1361309,24426887231,79648,212837979,5809048,43534473,87503,492,2854386778,1394073,693274,22653218016338,6137284242025960,747302838537,2416874252069,867477257850391,69967399052,50239186339418,55849487750829578,4611371484532,6693833251556,7399816499463565,18006138111,10056,135649771,19886,53,1204355794,1204398441,787417
2026-06-28 15:03:01,37041,659090,6001,166613,153959747,193956714,12848498,286381,1471629191,1484959229,295393639,9808,343313,2298,240365,422,3247991513,1361404,24429194963,79648,212855307,5809520,43538299,87512,492,2854595375,1394203,692599,22656524134355,6138102038124310,747382914709,2417227497279,867600945472468,69980118652,50246142017208,55857269288556187,4612388047091,6694856690731,7400968980648437,18012870845,10072,135656007,19741,53,1204456767,1204499414,787509
2026-06-28 15:18:01,36771,657209,6013,166264,153971763,193974321,12849712,286400,1471744882,1485059876,295423395,9808,343340,2298,240385,422,3248248374,1361518,24431480540,79649,212872353,5809952,43541978,87515,492,2854805257,1394309,690515,22659816483019,6138920440828861,747475056744,2417574993054,867721721750604,69992327222,50253041110567,55864987168211169,4613409030250,6695859800013,7402099895564612,18019634799,10088,135662517,19554,53,1204555052,1204597700,787580
2026-06-28 15:33:01,36642,656656,5900,165945,153983852,193991844,12850977,286413,1471869780,1485160413,295453059,9808,343359,2299,240398,423,3248504435,1361629,24433739870,79652,212889468,5810432,43545733,87528,492,2855022701,1394448,689925,22663106712641,6139734067986718,747569912133,2417933782487,867845964945044,70004919221,50259907977943,55872679920054491,4614430051890,6696872941293,7403244121136853,18026726389,10028,135668664,19369,53,1204652609,1204695259,787641
2026-06-28 15:48:01,36434,657728,5793,166212,153996128,194009303,12852302,286436,1471983304,1485261802,295482831,9808,343386,2299,240418,423,3248760909,1361734,24435984759,79652,212906511,5810890,43549434,87534,492,2855228372,1394576,690842,22666364615504,6140554958286252,747656333926,2418280569768,867965981713347,70018031550,50266717979993,55880308947758373,4615451041784,6697874474753,7404374430860343,18033815737,10072,135674788,19359,53,1204751004,1204793655,787719
2026-06-28 16:03:01,36786,657915,6101,166346,154008307,194026741,12853562,286464,1472100178,1485363084,295512843,9809,343404,2299,240433,423,3249024804,1361840,24438258420,79654,212923650,5811344,43553000,87538,492,2855437561,1394689,691442,22669591189952,6141368992252996,747738858284,2418622639624,868083902540144,70030563575,50273467927111,55887860719830408,4616472295434,6698866772550,7405494118234700,18040765386,10074,135680939,19471,53,1204851658,1204894312,787788
2026-06-28 16:18:01,36780,658199,6075,166535,154020609,194044450,12854845,286496,1472217022,1485464576,295542961,9809,343425,2299,240450,423,3249297260,1361966,24440597924,79656,212941016,5811873,43556579,87546,492,2855647081,1394794,691747,22672772782337,6142182873062814,747824486146,2418964411816,868202363536951,70043380834,50280115331807,55895282730917998,4617485301812,6699854903527,7406608206802060,18048032145,10062,135687330,19403,53,1204955459,1204998114,787874
2026-06-28 16:33:02,36958,658061,6205,166432,154033786,194062360,12856114,286529,1472341137,1485565574,295572523,9809,343441,2299,240462,423,3249572818,1362067,24442904544,79658,212959631,5812352,43560214,87560,492,2855863193,1394915,691826,22675815662720,6142962345887187,747897976882,2419293792826,868317724145048,70055786583,50286479459290,55902398476371667,4618459568957,6700813845516,7407689372216270,18054774737,10066,135693320,19337,52,1205059325,1205101985,787945
2026-06-28 16:48:01,37419,658734,6345,166434,154046249,194080394,12857467,286563,1472455117,1485667467,295602163,9809,343460,2299,240472,423,3249863291,1362179,24445296159,79658,212977633,5812897,43563674,87569,492,2856069058,1395043,692926,22678874882840,6143756134202611,747973910193,2419625430405,868435245320200,70067580150,50292856885346,55909518780930415,4619425061881,6701771130329,7408765496131132,18061963994,10042,135699532,19510,52,1205167688,1205210350,788017
2026-06-28 17:03:02,38244,659599,6556,166799,154058666,194098541,12858828,286593,1472572160,1485770114,295631941,9810,343477,2299,240485,423,3250167441,1362281,24447763473,79659,212996245,5813472,43567098,87579,492,2856277542,1395173,694520,22681958926561,6144561928397056,748076514428,2419961535418,868554311622313,70079847991,50299273538442,55916663089223567,4620388328173,6702733765575,7409844089519490,18069047416,10018,135706067,19915,52,1205280395,1205323064,788103
2026-06-28 17:18:01,38624,660328,6670,166826,154070852,194116676,12860197,286624,1472688775,1485872732,295661336,9811,343505,2299,240508,423,3250483808,1362377,24450294054,79660,213014800,5814087,43570644,87592,492,2856485826,1395329,695640,22685029304870,6145369064250905,748171270214,2420299073240,868677931613504,70093029179,50305665261867,55923774979300975,4621344754957,6703702888705,7410929166445295,18076309079,10050,135712648,20103,52,1205397566,1205440236,788179
2026-06-28 17:33:01,39007,661148,6779,167339,154083270,194134649,12861545,286644,1472808716,1485975857,295690356,9811,343523,2299,240522,423,3250806790,1362500,24452838116,79661,213033680,5814732,43574059,87601,492,2856697986,1395486,696827,22688044997859,6146171918562224,748258870387,2420635306448,868800733078385,70106455024,50311930380073,55930732735758007,4622274385314,6704673246252,7412014041580754,18083219667,10050,135719582,20162,52,1205516360,1205559034,788253
2026-06-28 17:48:02,39490,661779,7011,167620,154096038,194153100,12862920,286668,1472921385,1486077601,295719493,9812,343548,2299,240538,423,3251136908,1362612,24455458576,79662,213053012,5815393,43577613,87610,492,2856901248,1395655,697918,22691031580509,6146970393299103,748353848805,2420971508035,868924438167111,70120738576,50318118935817,55937588564603932,4623185086945,6705631438170,7413079609164300,18090095846,10070,135725597,20398,52,1205637456,1205680134,788329
2026-06-28 18:03:01,40456,667361,7302,169386,154109055,194171256,12864440,286692,1473040844,1486179336,295750003,9812,343565,2299,240555,423,3251483136,1362717,24458163098,79663,213072501,5816076,43581107,87614,492,2857106109,1395810,704426,22693963086209,6147756812139980,748453062088,2421309759559,869049346177901,70135575268,50324160230274,55944264337086771,4624069143131,6706580380986,7414131519004086,18097239683,10062,135731694,21019,52,1205764491,1205807172,788409
2026-06-28 18:18:02,40688,668341,7441,169615,154121462,194189483,12865800,286707,1473156516,1486281791,295779073,9813,343592,2299,240578,423,3251843076,1362828,24460941069,79663,213092080,5816757,43584600,87619,492,2857312476,1395959,705696,22696832960184,6148538748061258,748560528988,2421660028105,869180976411917,70151401483,50330115394458,55950827711176680,4624917435750,6707555824184,7415211124312073,18104627063,10046,135738438,21031,52,1205896421,1205939109,788478
2026-06-28 18:33:01,40983,667769,7437,169541,154135030,194207995,12867204,286722,1473274598,1486383994,295807295,9815,343624,2299,240599,423,3252204134,1362970,24463775183,79664,213113031,5817468,43588013,87625,492,2857522384,1396145,705391,22699656568275,6149308887870535,748663454161,2422008029838,869310226597027,70166868603,50335986806199,55957296685978106,4625733742399,6708519243552,7416275481603724,18111755902,10070,135745474,21166,52,1206028115,1206070808,788551
2026-06-28 18:48:02,40770,668117,7539,169698,154147402,194226089,12868603,286763,1473385566,1486486335,295835702,9815,343655,2299,240625,423,3252566957,1363087,24466639357,79664,213132808,5818154,43591331,87630,492,2857724970,1396319,705553,22702509987190,6150097184580670,748765572774,2422353111705,869440528314416,70182457202,50341833963058,55963713236688096,4626547457668,6709467577932,7417316814366365,18118671469,10070,135752916,21049,52,1206160119,1206202817,788628
2026-06-28 19:03:02,41008,667339,7460,169493,154160039,194244956,12869918,286796,1473496965,1486588787,295864028,9815,343681,2299,240648,423,3252932049,1363218,24469525697,79665,213152905,5818879,43594748,87635,492,2857928662,1396471,705024,22705368913952,6150894234487071,748850502089,2422700413839,869568991748117,70198428132,50347666401760,55970091097895125,4627353696376,6710423051766,7418362005060158,18125679039,10068,135759377,21283,52,1206293408,1206336111,788719
2026-06-28 19:18:01,41055,667202,7636,169055,154173417,194263334,12871280,286853,1473608080,1486690829,295891729,9815,343709,2299,240672,423,3253297331,1363327,24472420040,79666,213173775,5819588,43597961,87637,492,2858131363,1396641,704861,22708192033859,6151688074108091,748933339075,2423051912292,869700377105032,70214677991,50353408020485,55976354162208280,4628139759632,6711381659572,7419410316864746,18132711809,10080,135766585,21565,53,1206426683,1206469392,788789
2026-06-28 19:33:01,40872,667915,7535,169341,154186923,194281969,12872643,286887,1473723911,1486793337,295919687,9815,343755,2299,240712,423,3253669855,1363447,24475383867,79666,213195193,5820372,43601256,87647,492,2858338116,1396831,705421,22711009457026,6152479214190539,749014877985,2423411687790,869835310663686,70231012489,50359143614266,55982598543536337,4628922787866,6712347162768,7420465359408371,18139748410,10084,135775970,21309,52,1206562177,1206604892,788851
2026-06-28 19:48:01,40118,667739,7283,169280,154199275,194300601,12874053,286926,1473832901,1486896367,295947257,9815,343799,2300,240751,423,3254039166,1363577,24478368923,79666,213215514,5821159,43604455,87653,492,2858540088,1397013,704441,22713796631503,6153276941451837,749095458521,2423770324366,869971835796895,70247338258,50364771829732,55988706240273118,4629689912139,6713301443939,7421501387642359,18146814788,10068,135786255,20950,52,1206696957,1206739671,788922
2026-06-28 20:03:01,40811,667301,7498,169038,154211720,194319555,12875389,286964,1473944108,1486999021,295974934,9815,343839,2301,240787,424,3254408568,1363687,24481329054,79666,213235553,5821918,43607465,87659,492,2858743200,1397181,704760,22716539418165,6154054986564284,749177584419,2424129170995,870108631121378,70263947232,50370306614073,55994724534283954,4630445690504,6714259808161,7422549219986141,18152790264,10088,135794508,21386,52,1206831739,1206874459,788984
2026-06-28 20:18:01,41938,667481,7751,169245,154224372,194338174,12876833,286996,1474057126,1487101255,296003313,9815,343894,2301,240837,424,3254798409,1363798,24484366757,79667,213256649,5822717,43610489,87663,492,2858945877,1397369,706030,22719422794066,6154859433445035,749265697902,2424502328730,870250674678308,70280027723,50376153397897,56001102712637442,4631241912803,6715244525474,7423621893502237,18159016650,10076,135802463,21957,52,1206973344,1207016065,789057
2026-06-28 20:33:01,42197,668612,7758,169675,154237077,194356808,12878262,287048,1474173509,1487203828,296031622,9816,343938,2301,240878,424,3255187639,1363906,24487458862,79669,213278120,5823505,43613676,87672,492,2859151672,1397555,707384,22722480218698,6155694287534650,749366055774,2424890242100,870393214198150,70296045037,50382405820870,56007951414002327,4632079542354,6716290998174,7424770980230175,18165291773,10052,135811643,22213,53,1207115259,1207157991,789146
2026-06-28 20:48:01,42094,672782,7700,171004,154250177,194374914,12879789,287075,1474286255,1487305989,296060426,9816,343971,2301,240903,424,3255573236,1364037,24490621020,79671,213299892,5824272,43616977,87676,492,2859350700,1397767,711337,22725684072593,6156556489693353,749467083667,2425293715114,870540561984730,70311754703,50388956910054,56015139171260315,4632940277252,6717368434453,7425953821341147,18172071796,10094,135821381,22272,53,1207257172,1207299905,789247
2026-06-28 21:03:01,41929,675953,7616,171591,154263667,194393511,12881300,287116,1474399972,1487407915,296088599,9816,343990,2301,240919,424,3255951817,1364178,24493820455,79672,213321933,5825021,43620309,87682,492,2859551562,1397971,714348,22729025152803,6157456017773817,749571175253,2425714530651,870694024221405,70327262691,50395804900167,56022610838834475,4633846630685,6718504325345,7427199479092181,18179868230,10098,135829986,22464,54,1207397625,1207440363,789340
2026-06-28 21:18:02,41127,677206,7353,171837,154279661,194411989,12882781,287141,1474513848,1487510273,296116903,9816,344012,2301,240937,424,3256319098,1364309,24497023834,79675,213346594,5825759,43623675,87686,492,2859755496,1398185,714650,22732431929100,6158363112527179,749668325708,2426140197984,870844328912706,70343696149,50402808240120,56030276464012383,4634752219442,6719662630126,7428475898583908,18187379627,10070,135837498,22049,54,1207535402,1207578149,789447
2026-06-28 21:33:01,40367,678938,7056,172401,154293788,194430212,12884222,287169,1474631408,1487612570,296145516,9816,344034,2302,240952,425,3256669546,1364457,24500200518,79676,213368547,5826477,43627050,87693,492,2859963298,1398389,715623,22735927499410,6159284445593520,749789466262,2426570616305,870993975498190,70359700020,50410003638966,56038186984923824,4635665789373,6720840877916,7429779585923937,18194787810,10098,135845403,21992,54,1207668824,1207711573,789540
